堀尾 正明,ほりお まさあき,男,1955.04.24,アナウンサー/ＮＨＫ→フリー,岡山県
小野 浩慈,おの こうじ,男,1955.05.03,アナウンサー/ニッポン放送,大分県
近藤 雄介,こんどう ゆうすけ,男,1955.05.05,アナウンサー/フジテレビ,神奈川県
末木 明美,すえき あけみ,女,1955.05.15,アナウンサー/山梨放送→フリー,山梨県
中村 緑,なかむら みどり,女,1955.05.16,アナウンサー/山陰放送,愛媛県
鵜飼 るみ子,うかい るみこ,女,1955.05.24,声優,福岡県
大川原 儀明,おおかわら よしあき,男,1955.05.25,アナウンサー/青森朝日放送,岩手県
桂 小枝,かつら こえだ,男,1955.05.25,落語家 タレント,兵庫県
西 真澄,にし ますみ,女,1955.05.25,タレント,大阪府
村上 ショージ,むらかみ しょーじ,男,1955.05.28,タレント,愛媛県
谷口 英明,たにぐち ひであき,男,1955.06.17,アナウンサー/サンテレビジョン,大阪府
森 マリア,もり まりあ,女,1955.06.29,歌手 女優,北海道
明石家 さんま,あかしや さんま,男,1955.07.01,タレント,奈良県
湯浅 真由美,ゆあさ まゆみ,女,1955.07.09,アナウンサー/広島テレビ→フリー,兵庫県
滝 ともはる,たき ともはる,男,1955.07.11,歌手,大分県
野崎 昌一,のざき まさかず,男,1955.07.11,アナウンサー/フジテレビ,埼玉県
梅津 秀行,うめづ ひでゆき,男,1955.07.24,声優,愛知県
頼近 美津子,よりちか みつこ,女,1955.08.01,アナウンサー/ＮＨＫ→フジテレビ,広島県
三波 豊和,みなみ とよかず,男,1955.08.10,タレント,東京都
塩屋 浩三,しおや こうぞう,男,1955.08.18,声優,鹿児島県
アグネス・チャン,あぐねす ちゃん,女,1955.08.20,タレント,香港
小林 通孝,こばやし みちたか,男,1955.08.28,声優,千葉県
山下 奈緒美,やました なおみ,女,1955.09.19,アナウンサー/ＲＫＢ毎日放送,福岡県
染谷 恵二,そめや けいじ,男,1955.09.25,アナウンサー/ラジオ日本→フリー,栃木県
木の葉 のこ,このは のこ,女,1955.09.26,タレント,東京都
牛尾 淳,うしお じゅん,男,1955.10.02,アナウンサー/ラジオ関西→フリー,島根県
ＭＩＯ,みお,女,1955.10.03,歌手,東京都
門 あさ美,かど あさみ,女,1955.10.17,歌手,愛知県
郷 ひろみ,ごう ひろみ,男,1955.10.18,歌手,福岡県
ラサール石井,らさーる いしい,男,1955.10.19,タレント,大阪府
土建屋 よしゆき,どけんや よしゆき,男,1955.10.25,タレント,京都府
遠藤 彰良,えんどう あきよし,男,1955.10.27,アナウンサー/四国放送,徳島県
長谷川 久恵,はせがわ ひさえ,女,1955.11.02,歌手,東京都
朝田 のぼる,あさだ のぼる,男,1955.11.09,歌手,福井県
板井 文昭,いたい ぶんしょう,男,1955.11.15,アナウンサー/山陰放送,鳥取県
藤田 ゆみ子,ふじた ゆみこ,女,1955.11.17,アナウンサー/高知さんさんテレビ,高知県
宇都宮 秀則,うつのみや ひでのり,男,1955.11.24,アナウンサー/中部日本放送（CBC）,東京都
麻生 よう子,あそう ようこ,女,1955.12.03,歌手,大阪府
川中 美幸,かわなか みゆき,女,1955.12.05,歌手,大阪府
小澤 一彦,おざわ かずひこ,男,1955.12.14,アナウンサー/鹿児島テレビ→テレビ静岡,静岡県
柴本 浩行,しばもと ひろゆき,男,1955.12.18,声優,愛知県
長谷川 宏和,はせがわ ひろかず,男,1955.12.19,アナウンサー/北海道テレビ→フリー,京都府
小堺 一機,こさかい かずき,男,1956.01.03,タレント,千葉県
鈴木 富子,すずき とみこ,女,1956.01.03,声優,愛知県
津賀 有子,つが ゆうこ,女,1956.01.03,声優,東京都
葵 三音子,あおい みねこ,女,1956.01.05,歌手,東京都
藤村 美樹,ふじむら みき,女,1956.01.15,歌手,東京都
水島 裕,みずしま ゆう,男,1956.01.18,声優,東京都
渡辺 正行,わたなべ まさゆき,男,1956.01.24,タレント,千葉県
奥田 民義,おくだ たみよし,男,1956.01.26,声優 ナレーター,広島県
山田 隆子,やまだ たかこ,女,1956.02.04,アナウンサー/四国放送,徳島県
ミミ萩原,みみ はぎわら,女,1956.02.06,歌手 格闘家/プロレス,東京都
森中 直樹,もりなか なおき,男,1956.02.06,アナウンサー/ＮＨＫ,東京都
浅田 美代子,あさだ みよこ,女,1956.02.15,女優 歌手,東京都
久保田 光彦,くぼた みつひこ,男,1956.02.19,アナウンサー/テレビ東京→フリー,東京都
さくら,さくら,女,1956.02.21,歌手,群馬県
加藤 久智,かとう ひさとし,男,1956.02.23,アナウンサー/岩手放送,神奈川県
野口 五郎,のぐち ごろう,男,1956.02.23,歌手,岐阜県
新沼 謙治,にいぬま けんじ,男,1956.02.27,歌手,岩手県
原 順子,はら じゅんこ,女,1956.03.02,歌手,東京都
大森 章督,おおもり まさあき,男,1956.03.04,声優 ナレーター,富山県
小宮 孝泰,こみや たかやす,男,1956.03.11,タレント,神奈川県
佐々木 るん,ささき るん,女,1956.03.21,声優,福島県
島田 紳助,しまだ しんすけ,男,1956.03.24,タレント,京都府
林 正浩,はやし まさひろ,男,1956.03.26,アナウンサー/ＴＢＳ,東京都
森下 由美,もりした ゆみ,女,1956.03.27,タレント,長野県
松本 竜助,まつもと りゅうすけ,男,1956.04.06,タレント,徳島県
田中 好子,たなか よしこ,女,1956.04.08,歌手 女優,東京都
辛坊 治郎,しんぼう じろう,男,1956.04.11,アナウンサー/読売テレビ,鳥取県
馮 智英,ひょう ちえ,女,1956.05.04,女優 歌手,群馬県
相本 芳彦,あいもと よしひこ,男,1956.05.17,アナウンサー/北日本放送,富山県
桑名 晴子,くわな はるこ,女,1956.05.19,歌手,大阪府
アグネス・ラム,あぐねす らむ,女,1956.05.21,タレント,アメリカ
紗ゆり,さゆり,女,1956.05.28,声優,東京都
榊原 良子,さかきばら よしこ,女,1956.05.31,声優,千葉県
松元 真一郎,まつもと しんいちろう,男,1956.06.03,アナウンサー/ニッポン放送→フジテレビ,兵庫県
迫田 朋子,さこた ともこ,女,1956.06.16,アナウンサー/ＮＨＫ,神奈川県
中村 有志,なかむら ゆうじ,男,1956.07.08,タレント,福岡県
西田 篤史,にしだ あつし,男,1956.07.08,タレント,広島県
青芝 モンタ,あおしば もんた,男,1956.07.17,タレント,大阪府
中村 秀昭,なかむら ひであき,男,1956.07.17,アナウンサー/ＴＢＳ,熊本県
鈴木 光裕,すずき みつひろ,男,1956.07.18,アナウンサー/文化放送,宮城県
石橋 凌,いしばし りょう,男,1956.07.20,歌手 俳優,福岡県
濱野 圭司,はまの けいじ,男,1956.08.01,アナウンサー/ＫＢＳ京都→フリー,大阪府
土井 美加,どい みか,女,1956.08.04,声優,宮城県
道谷 眞平,みちや しんぺい,男,1956.08.12,アナウンサー/ＮＨＫ,東京都
黒沢 保裕,くろさわ やすひろ,男,1956.08.19,アナウンサー/ＮＨＫ,東京都
山田 隆夫,やまだ たかお,男,1956.08.23,タレント,東京都
田代 まさし,たしろ まさし,男,1956.08.31,タレント,佐賀県
池田 賢,いけだ さとし,男,1956.09.06,アナウンサー/四国放送,広島県
前原 美穂,まえはら みほ,女,1956.09.06,アナウンサー/テレビ新広島,広島県
美藤 啓文,みとう さとふみ,男,1956.09.11,アナウンサー/毎日放送（MBS）,兵庫県
鈴木 雅之,すずき まさゆき,男,1956.09.22,歌手,東京都
叶 央介,かのう おうすけ,男,1956.09.27,歌手,福岡県
秋本 圭子,あきもと けいこ,女,1956.10.07,タレント,神奈川県
しゅう さえこ,しゅう さえこ,女,1956.10.18,歌手,兵庫県
辻 親八,つじ しんぱち,男,1956.10.20,声優,千葉県
清水 紀雄,しみず のりお,男,1956.10.21,アナウンサー/ＮＨＫ,東京都
浅香 あき恵,あさか あきえ,女,1956.10.23,タレント,大分県
渡辺 真知子,わたなべ まちこ,女,1956.10.23,歌手,神奈川県
あいざき 進也,あいざき しんや,男,1956.10.26,歌手,岐阜県
川上 政行,かわかみ まさゆき,男,1956.10.26,アナウンサー/宮崎放送→TVQ九州放送→フリー,広島県
神田 広美,かんだ ひろみ,女,1956.11.03,歌手 作詞家,大阪府
荒川 太郎,あらかわ たろう,男,1956.11.04,声優,東京都
笑福亭 笑瓶,しょうふくてい しょうへい,男,1956.11.07,タレント,大阪府
北嶋 興,きたじま こう,男,1956.11.22,アナウンサー/静岡第一テレビ→フリー,東京都
山口 ひろかず,やまぐち ひろかず,男,1956.11.23,タレント,埼玉県
ガダルカナル・タカ,がだるかなる たか,男,1956.12.16,タレント,静岡県
山本 哲也,やまもと てつや,男,1956.12.24,アナウンサー/ＮＨＫ,山口県
西園寺 たまき,さいおんじ たまき,女,1957.01.04,女優 歌手,沖縄県
藤井 康生,ふじい やすお,男,1957.01.07,アナウンサー/ＮＨＫ,岡山県
戸石 伸泰,といし のぶやす,男,1957.01.08,アナウンサー/朝日放送（ABC）,大阪府
野村 邦丸,のむら くにまる,男,1957.01.17,アナウンサー/茨城放送→文化放送,神奈川県
山田 喜代子,やまだ きよこ,女,1957.01.18,歌手,静岡県
竹田 高利,たけだ たかとし,男,1957.01.22,タレント,東京都
香川 まさし,かがわ まさし,男,1957.02.01,タレント,香川県
玉元 光男,たまもと みつお,男,1957.02.03,歌手,沖縄県
梨羽 侑里,なしわ ゆり,女,1957.02.20,声優,東京都
鈴木 淑子,すずき よしこ,女,1957.02.26,アナウンサー/フリー,東京都
堀江 美都子,ほりえ みつこ,女,1957.03.08,歌手,神奈川県
山形 ユキオ,やまがた ゆきお,男,1957.03.11,歌手,福岡県
池田 裕子,いけだ ゆうこ,女,1957.03.18,アナウンサー/ＮＨＫ,東京都
郡 和子,こおり かずこ,女,1957.03.31,アナウンサー/東北放送→政治家,宮城県
桑野 信義,くわの のぶよし,男,1957.04.04,タレント,東京都
森下 桂吉,もりした けいきち,男,1957.04.11,アナウンサー/テレビ朝日,愛知県
本田 史郎,ほんだ しろう,男,1957.04.17,アナウンサー/熊本放送,熊本県
福原 健一,ふくはら けんいち,男,1957.04.19,アナウンサー/ＮＨＫ,東京都
橋本 裕之,はしもと ひろゆき,男,1957.04.21,アナウンサー/中国放送,京都府
川浪 葉子,かわなみ ようこ,女,1957.04.22,声優,神奈川県
山崎 達也,やまさき たつや,男,1957.05.02,アナウンサー/西日本放送,島根県
佐田 玲子,さだ れいこ,女,1957.05.07,歌手,長崎県
船越 ゆかり,ふなこし ゆかり,女,1957.05.17,アナウンサー/北海道放送,北海道
山崎 ハコ,やまざき はこ,女,1957.05.18,歌手,大分県
林 一郎,はやし いちろう,男,1957.06.03,アナウンサー/中京テレビ,岐阜県
石井 まゆみ,いしい まゆみ,女,1957.06.25,歌手,静岡県
安宅 誠,あたか まこと,男,1957.06.26,声優,愛知県
有吉 ジュン,ありよし じゅん,女,1957.07.07,歌手,大阪府
村田 有美,むらた ゆみ,女,1957.07.10,歌手,東京都
松苗 慎一郎,まつなえ しんいちろう,男,1957.07.13,アナウンサー/テレビ朝日,東京都
かおり くみこ,かおり くみこ,女,1957.07.20,歌手,岐阜県
堀内 賢雄,ほりうち けんゆう,男,1957.07.30,声優,静岡県
牧野 誠三,まきの せいぞう,男,1957.07.31,アナウンサー/読売テレビ,福岡県
うえやなぎ まさひこ,うえやなぎ まさひこ,男,1957.08.01,アナウンサー/ニッポン放送,大阪府
石田 久美子,いしだ くみこ,女,1957.08.02,アナウンサー/札幌テレビ放送,北海道
アゴ勇,あご いさむ,男,1957.08.14,タレント,千葉県
楠 淳生,くす あつお,男,1957.08.16,アナウンサー/朝日放送（ABC）,和歌山県
難波 圭一,なんば けいいち,男,1957.08.26,声優,山口県
真梨邑 ケイ,まりむら けい,女,1957.08.29,歌手,東京都
安達 有里,あだち ゆり,女,1957.08.30,タレント,東京都
柴田 秀一,しばた しゅういち,男,1957.09.02,アナウンサー/ＴＢＳ,神奈川県
増田 恵子,ますだ けいこ,女,1957.09.02,歌手 女優,静岡県
有野 修司,ありの しゅうじ,男,1957.09.04,アナウンサー/山梨放送,山梨県
宇野 和男,うの かずお,男,1957.09.06,アナウンサー/テレビせとうち→ラジオたんぱ→フリー,東京都
真咲 よう子,まさき ようこ,女,1957.09.08,歌手,愛知県
綾戸 智絵,あやど ちえ,女,1957.09.10,歌手,大阪府
そのまんま東,そのまんま ひがし,男,1957.09.16,タレント,宮崎県
うじき つよし,うじき つよし,男,1957.09.18,歌手 俳優,東京都
井田 由美,いだ ゆみ,女,1957.09.19,アナウンサー/日本テレビ,大阪府
今村 良樹,いまむら よしき,男,1957.09.19,タレント 放送作家,東京都
岡 ゆう子,おか ゆうこ,女,1957.09.25,歌手,佐賀県
天童 よしみ,てんどう よしみ,女,1957.09.26,歌手,和歌山県
梓 真由美,あずさ まゆみ,女,1957.09.29,歌手,東京都
渡辺 みなみ,わたなべ みなみ,女,1957.10.21,アナウンサー/フリー,北海道
奥野 敦子,おくの あつこ,女,1957.10.30,歌手,東京都
城 みちる,じょう みちる,男,1957.11.18,タレント,広島県
小池 達子,こいけ たつこ,女,1957.11.21,アナウンサー/テレビ愛媛→フリー,愛媛県
北川 まゆみ,きたがわ まゆみ,女,1957.11.22,歌手,東京都
池田 ひろ子,いけだ ひろこ,女,1957.12.02,歌手,東京都
小幡 章,おばた あきら,男,1957.12.07,アナウンサー/テレビ新潟,埼玉県
沢田 幸二,さわだ こうじ,男,1957.12.08,アナウンサー/九州朝日放送（KBC）,山口県
三木 聖子,みき せいこ,女,1957.12.12,歌手,福岡県
広瀬 伸一,ひろせ しんいち,男,1957.12.13,アナウンサー/ラジオたんぱ→フリー,神奈川県
吉田 真梨,よしだ まり,女,1957.12.13,歌手,富山県
長島 雄一,ながしま ゆういち,男,1957.12.15,声優,埼玉県
小杉 十郎太,こすぎ じゅうろうた,男,1957.12.19,声優,神奈川県
吉村 明宏,よしむら あきひろ,男,1957.12.22,タレント,神奈川県
当山 ひとみ,とうやま ひとみ,女,1957.12.28,歌手,沖縄県
大田黒 浩一,おおたぐろ こういち,男,1957.12.29,タレント,熊本県
北野 玲子,きたの れいこ,女,1958.01.04,歌手,北海道
讃岐 裕子,さぬき ゆうこ,女,1958.01.09,歌手,東京都
磯部 公彦,いそべ きみひこ,男,1958.01.14,漫才師 タレント,大阪府
石川 さゆり,いしかわ さゆり,女,1958.01.30,歌手,熊本県
東村 雅夫,ひがしむら まさお,男,1958.01.30,漫才師 タレント,大阪府
堀川 亮,ほりかわ りょう,男,1958.02.01,声優,大阪府
